,UTCtimestamps,timestamp,open,high,low,close,volume,vwap
268,1.22378E+12,2008-10-12 00:00:00-04:00,16.18,17.46,14.48,15.5,579585828,15.81831
269,1.22439E+12,2008-10-19 00:00:00-04:00,15.5,16.11,13.37,14.28,412510561,14.87007
270,1.22499E+12,2008-10-26 00:00:00-04:00,14.06,16.49,13.86,16.031,512242326,15.35939
271,1.2256E+12,2008-11-02 00:00:00-04:00,16.13,16.39,13.78,14.63,376698367,15.08088
272,1.22621E+12,2008-11-09 00:00:00-05:00,15.01,15.06,12.87,13.32,429132468,13.73901
273,1.22681E+12,2008-11-16 00:00:00-05:00,13.21,13.48,12.06,13.11,449040610,12.79172
274,1.22742E+12,2008-11-23 00:00:00-05:00,13.33,14.03,13.01,13.8,282202108,13.46201
275,1.22802E+12,2008-11-30 00:00:00-05:00,13.46,13.67,12.38,13.29,365579768,13.01843
276,1.22863E+12,2008-12-07 00:00:00-05:00,13.56,14.8325,13.45,14.75,384893416,14.23102
277,1.22863E+12,2008-12-07 00:00:00-05:00,13.56,14.8325,13.45,14.75,384893416,14.23102
278,1.22923E+12,2008-12-14 00:00:00-05:00,14.75,15.68,14.09,14.44,376060350,14.87707
279,1.22984E+12,2008-12-21 00:00:00-05:00,14.48,14.58,14,14.18,102442223,14.2144
280,1.23044E+12,2008-12-28 00:00:00-05:00,14.24,15.25,13.91,15.2,155361189,14.65558
281,1.23105E+12,2009-01-04 00:00:00-05:00,15.07,15.51,14.02,14.15,359115596,14.70967
282,1.23165E+12,2009-01-11 00:00:00-05:00,14.16,14.3,12.71,13.74,347795017,13.49664
283,1.23225E+12,2009-01-18 00:00:00-05:00,13.56,13.74,12.5,13.12,264035873,12.96824
284,1.23286E+12,2009-01-25 00:00:00-05:00,13.08,14.27,12.9,12.9,250689639,13.56791
285,1.23346E+12,2009-02-01 00:00:00-05:00,12.82,14.88,12.75,14.73,327991673,13.96843
286,1.23407E+12,2009-02-08 00:00:00-05:00,14.635,15.15,13.49,13.88,348447001,14.23423
287,1.23467E+12,2009-02-15 00:00:00-05:00,13.56,13.73,12.53,12.78,241789536,13.09863
288,1.23528E+12,2009-02-22 00:00:00-05:00,12.9,13.6,12.05,12.74,410072602,12.75959
289,1.23588E+12,2009-03-01 00:00:00-05:00,12.51,13.05,12.07,12.41,381347187,12.52132
290,1.23649E+12,2009-03-08 00:00:00-05:00,12.33,14.7,12.3,14.7,413152398,13.75967
291,1.23709E+12,2009-03-15 00:00:00-04:00,14.79,15.41,14.14,14.65,380186349,14.80838
292,1.23769E+12,2009-03-22 00:00:00-04:00,15.02,15.89,14.71,15.42,343296064,15.31029
293,1.2383E+12,2009-03-29 00:00:00-04:00,15.09,16,14.48,15.95,321375327,15.24679
294,1.2389E+12,2009-04-05 00:00:00-04:00,15.65,16.07,15.15,15.98,227295016,15.61202
295,1.23951E+12,2009-04-12 00:00:00-04:00,15.81,16.39,15.11,15.6,426307094,15.64113
296,1.24011E+12,2009-04-19 00:00:00-04:00,15.36,16.11,14.96,15.62,389127628,15.43425
297,1.24072E+12,2009-04-26 00:00:00-04:00,15.31,16.16,15.04,15.81,309625615,15.49723
298,1.24132E+12,2009-05-03 00:00:00-04:00,16.29,16.74,15.2,15.29,406769749,15.95505
299,1.24193E+12,2009-05-10 00:00:00-04:00,15.09,15.685,15,15.19,352126451,15.33065
300,1.24253E+12,2009-05-17 00:00:00-04:00,15.32,16.05,15.01,15.05,267982193,15.44929
301,1.24314E+12,2009-05-24 00:00:00-04:00,15.01,15.86,15,15.72,261240766,15.50082
302,1.24374E+12,2009-05-31 00:00:00-04:00,16.03,16.59,15.721,15.92,295585845,16.12942
303,1.24435E+12,2009-06-07 00:00:00-04:00,15.86,16.7,15.61,16.31,257760352,16.26234
304,1.24495E+12,2009-06-14 00:00:00-04:00,16.05,16.29,15.72,16.01,303357693,16.00746
305,1.24556E+12,2009-06-21 00:00:00-04:00,15.9,16.43,15.61,16.29,320595361,16.049
306,1.24616E+12,2009-06-28 00:00:00-04:00,16.45,17.31,16.24,16.72,274267853,16.72099
307,1.24677E+12,2009-07-05 00:00:00-04:00,16.61,16.93,15.78,16.04,314230621,16.23184
308,1.24737E+12,2009-07-12 00:00:00-04:00,16.15,18.81,15.9,18.79,517752457,17.73059
309,1.24798E+12,2009-07-19 00:00:00-04:00,18.86,19.58,18.51,19.36,485839662,18.92642
310,1.24858E+12,2009-07-26 00:00:00-04:00,19.29,19.8,19.05,19.25,260796617,19.36709
311,1.24919E+12,2009-08-02 00:00:00-04:00,19.48,19.56,18.5,18.5,277550398,18.96567
312,1.24979E+12,2009-08-09 00:00:00-04:00,18.6,19.09,18.56,18.77,220316479,18.79651
313,1.2504E+12,2009-08-16 00:00:00-04:00,18.43,18.92,18.41,18.8901,238905566,18.68341
314,1.251E+12,2009-08-23 00:00:00-04:00,18.97,20.65,18.66,20.25,318880211,19.54097
315,1.2516E+12,2009-08-30 00:00:00-04:00,20.09,20.58,19.23,19.64,264302160,19.77407
316,1.25221E+12,2009-09-06 00:00:00-04:00,19.88,20.15,19.37,19.51,203273932,19.74372
317,1.25281E+12,2009-09-13 00:00:00-04:00,19.31,19.89,19.22,19.56,268193674,19.51187
318,1.25342E+12,2009-09-20 00:00:00-04:00,19.47,20.24,19.3,19.37,238318222,19.67592
319,1.25402E+12,2009-09-27 00:00:00-04:00,19.41,19.93,18.89,18.97,273357782,19.37566
320,1.25463E+12,2009-10-04 00:00:00-04:00,19.12,20.32,18.95,20.17,310332971,19.65925
321,1.25523E+12,2009-10-11 00:00:00-04:00,20.38,21.27,20.02,20.18,503003563,20.67673
322,1.25584E+12,2009-10-18 00:00:00-04:00,20.29,20.58,19.61,19.78,373306299,20.08004
323,1.25644E+12,2009-10-25 00:00:00-04:00,19.78,20.13,18.7436,19.11,388321238,19.4041
324,1.25705E+12,2009-11-01 00:00:00-04:00,19.05,19.15,18.31,18.93,361404639,18.74041
325,1.25766E+12,2009-11-08 00:00:00-05:00,19.15,20.5,19.12,19.82,293216304,19.69499
326,1.25826E+12,2009-11-15 00:00:00-05:00,20.11,20.35,18.95,19.24,303392138,19.64855
327,1.25887E+12,2009-11-22 00:00:00-05:00,19.48,19.5,18.82,19.11,177774118,19.32532
328,1.25947E+12,2009-11-29 00:00:00-05:00,19.11,20.59,19,20.46,267666526,19.83824
329,1.26008E+12,2009-12-06 00:00:00-05:00,20.21,21.1355,19.71,19.9,246824929,20.04374
330,1.26008E+12,2009-12-06 00:00:00-05:00,20.21,21.1355,19.71,19.9,246824929,20.04374
331,1.26068E+12,2009-12-13 00:00:00-05:00,20.02,20.11,19.07,19.63,326727119,19.53131
332,1.26129E+12,2009-12-20 00:00:00-05:00,19.98,20.35,19,20.33,135709028,20.14364
333,1.26189E+12,2009-12-27 00:00:00-05:00,20.41,20.72,20.16,20.4,109437951,20.42172
334,1.26249E+12,2010-01-03 00:00:00-05:00,20.79,21.03,20.34,20.83,242475049,20.73268
335,1.2631E+12,2010-01-10 00:00:00-05:00,21.11,21.55,20.38,20.8,542465736,21.04515
336,1.2637E+12,2010-01-17 00:00:00-05:00,20.9,21.31,19.81,19.91,338165672,20.72276
337,1.26431E+12,2010-01-24 00:00:00-05:00,20.24,20.5769,19.3,19.4,386977362,20.00511
338,1.26491E+12,2010-01-31 00:00:00-05:00,19.47,20.04,18.95,19.47,338878652,19.44046
339,1.26552E+12,2010-02-07 00:00:00-05:00,19.48,20.675,19.3,20.43,337926392,19.88558
340,1.26612E+12,2010-02-14 00:00:00-05:00,20.62,20.97,20.53,20.82,199702945,20.72921
341,1.26673E+12,2010-02-21 00:00:00-05:00,20.95,20.96,20.22,20.53,243367869,20.56558
342,1.26733E+12,2010-02-28 00:00:00-05:00,20.68,21.09,20.26,20.79,269100159,20.65601
343,1.26794E+12,2010-03-07 00:00:00-05:00,20.81,21.37,20.66,21.27,270709491,21.05334
344,1.26854E+12,2010-03-14 00:00:00-05:00,21.16,22.39,21.05,21.9925,367351458,21.93916
345,1.26914E+12,2010-03-21 00:00:00-04:00,21.87,22.75,21.84,22.24,264956749,22.4348
346,1.26975E+12,2010-03-28 00:00:00-04:00,22.415,22.64,22.18,22.39,163845358,22.36243
347,1.27035E+12,2010-04-04 00:00:00-04:00,22.48,22.6801,22.16,22.55,230886937,22.42155
348,1.27096E+12,2010-04-11 00:00:00-04:00,22.69,24.3667,22.44,23.92,545428489,23.47185
349,1.27156E+12,2010-04-18 00:00:00-04:00,23.91,24.25,23.315,24.04,341839098,23.84577
350,1.27217E+12,2010-04-25 00:00:00-04:00,24.08,24.13,22.81,22.84,386640477,23.37404
351,1.27277E+12,2010-05-02 00:00:00-04:00,22.98,23.442,19.9,21.31,543052234,21.95835
352,1.27338E+12,2010-05-09 00:00:00-04:00,22.29,23.17,21.53,21.89,444350223,22.4444
353,1.27398E+12,2010-05-16 00:00:00-04:00,21.75,22.23,20.18,20.9075,448984194,21.23945
354,1.27459E+12,2010-05-23 00:00:00-04:00,20.95,21.8,20.03,21.42,394202007,21.11596
355,1.27519E+12,2010-05-30 00:00:00-04:00,21.3,22,20.79,20.945,241242865,21.46083
356,1.2758E+12,2010-06-06 00:00:00-04:00,20.94,21.03,19.74,20.64,322465261,20.3217
357,1.2764E+12,2010-06-13 00:00:00-04:00,20.95,21.69,20.82,21.4,276779850,21.30145
358,1.27701E+12,2010-06-20 00:00:00-04:00,21.67,21.69,19.89,20.0325,325622349,20.63906
359,1.27761E+12,2010-06-27 00:00:00-04:00,20.11,20.59,18.96,19.2,343440327,19.64365
360,1.27822E+12,2010-07-04 00:00:00-04:00,19.55,20.36,19.25,20.24,251764575,19.85452
361,1.27882E+12,2010-07-11 00:00:00-04:00,20.31,22.28,20.3,21.02,557791716,21.36117
362,1.27943E+12,2010-07-18 00:00:00-04:00,21.17,21.98,21.1,21.69,344344347,21.49926
363,1.28003E+12,2010-07-25 00:00:00-04:00,21.68,21.74,20.58,20.6,307791371,21.22632
364,1.28064E+12,2010-08-01 00:00:00-04:00,20.9,21.28,20.41,20.65,292019565,20.75336
365,1.28124E+12,2010-08-08 00:00:00-04:00,20.79,20.79,19.08,19.15,425473670,19.71278
366,1.28184E+12,2010-08-15 00:00:00-04:00,19.14,19.87,18.76,18.91,423603972,19.20899
367,1.28245E+12,2010-08-22 00:00:00-04:00,18.92,18.98,17.81,18.37,415202886,18.4404
368,1.28305E+12,2010-08-29 00:00:00-04:00,18.25,18.59,17.6,18.43,371266196,18.05653
369,1.28366E+12,2010-09-05 00:00:00-04:00,18.36,18.41,17.75,17.97,294225729,17.96458
370,1.28426E+12,2010-09-12 00:00:00-04:00,18.22,19.08,18.2,18.81,333995376,18.67383
371,1.28487E+12,2010-09-19 00:00:00-04:00,18.89,19.45,18.69,19.4225,283487014,19.08636
372,1.28547E+12,2010-09-26 00:00:00-04:00,19.4,20.35,18.8833,19.32,291420996,19.34043
373,1.28608E+12,2010-10-03 00:00:00-04:00,19.25,19.58,18.77,19.52,281349996,19.20788
374,1.28668E+12,2010-10-10 00:00:00-04:00,19.59,20.03,19.16,19.32,444168218,19.50339
375,1.28729E+12,2010-10-17 00:00:00-04:00,19.26,19.93,18.9,19.835,349563320,19.49444
376,1.28789E+12,2010-10-24 00:00:00-04:00,19.95,20.56,19.73,20.05,282217033,20.14487
377,1.2885E+12,2010-10-31 00:00:00-04:00,20.35,21.29,20.22,21.24,287615040,20.67914
378,1.2891E+12,2010-11-07 00:00:00-04:00,21.34,21.81,20.55,21.53,318134070,21.24358
379,1.28971E+12,2010-11-14 00:00:00-05:00,21.65,21.66,20.88,21.135,273781400,21.11667
380,1.29032E+12,2010-11-21 00:00:00-05:00,20.92,21.57,20.81,21.33,146965943,21.19241
381,1.29092E+12,2010-11-28 00:00:00-05:00,21.15,21.78,21.07,21.69,244799186,21.45688
382,1.29153E+12,2010-12-05 00:00:00-05:00,21.61,22.07,21.55,21.91,280105878,21.82674
383,1.29153E+12,2010-12-05 00:00:00-05:00,21.61,22.07,21.55,21.91,280105878,21.82674
384,1.29213E+12,2010-12-12 00:00:00-05:00,22.01,22.02,21.25,21.46,255400947,21.44447
385,1.29273E+12,2010-12-19 00:00:00-05:00,21.39,21.43,20.7,20.84,145347223,21.04085
386,1.29334E+12,2010-12-26 00:00:00-05:00,20.75,21.08,20.65,21.03,95248727,20.92476
387,1.29394E+12,2011-01-02 00:00:00-05:00,21.01,21.21,20.27,20.66,383319126,20.81935
388,1.29455E+12,2011-01-09 00:00:00-05:00,20.71,21.42,20.57,21.08,428925498,21.10572
389,1.29515E+12,2011-01-16 00:00:00-05:00,21.03,21.2,20.62,20.82,218479469,20.95028
390,1.29576E+12,2011-01-23 00:00:00-05:00,21.03,21.94,20.93,21.46,324880391,21.51395
391,1.29636E+12,2011-01-30 00:00:00-05:00,21.55,21.71,21.03,21.68,277967554,21.43682
392,1.29697E+12,2011-02-06 00:00:00-05:00,21.74,21.86,21.35,21.76,236841937,21.65004
393,1.29757E+12,2011-02-13 00:00:00-05:00,21.63,22.21,21.28,22.14,256247014,21.77094
394,1.29818E+12,2011-02-20 00:00:00-05:00,21.95,22.19,21.01,21.86,255882877,21.53089
395,1.29878E+12,2011-02-27 00:00:00-05:00,21.75,22.08,21.35,21.56,291751623,21.60814
396,1.29939E+12,2011-03-06 00:00:00-05:00,21.69,21.74,20.61,20.87,289873971,21.03372
397,1.29999E+12,2011-03-13 00:00:00-05:00,20.66,20.88,19.71,19.93,347251716,20.12713
398,1.30059E+12,2011-03-20 00:00:00-04:00,19.9,20.6,19.88,20.37,229149971,20.28064
399,1.3012E+12,2011-03-27 00:00:00-04:00,20.44,20.66,19.56,19.72,321077835,20.11506
400,1.3018E+12,2011-04-03 00:00:00-04:00,19.79,20.2,19.36,20.02,286343950,19.79224
401,1.30241E+12,2011-04-10 00:00:00-04:00,20.07,20.2,19.41,19.75,230938041,19.77167
402,1.30301E+12,2011-04-17 00:00:00-04:00,19.53,21.49,19.45,21.46,379884929,20.78038
403,1.30362E+12,2011-04-24 00:00:00-04:00,21.37,23.19,21.33,23.15,466273010,22.55107
404,1.30422E+12,2011-05-01 00:00:00-04:00,23.02,23.86,22.67,23.25,513890927,23.26719
405,1.30483E+12,2011-05-08 00:00:00-04:00,23.13,23.83,22.65,23.41,344749054,23.27583
406,1.30543E+12,2011-05-15 00:00:00-04:00,23.32,23.96,23.08,23.22,387570540,23.52194
407,1.30604E+12,2011-05-22 00:00:00-04:00,22.92,23.03,22.11,22.21,277608793,22.60528
408,1.30664E+12,2011-05-29 00:00:00-04:00,22.45,22.64,21.67,21.73,222946009,22.18541
409,1.30725E+12,2011-06-05 00:00:00-04:00,21.739,22.44,21.26,21.38,249659951,21.85415
410,1.30785E+12,2011-06-12 00:00:00-04:00,21.43,21.92,21.07,21.19,293693952,21.45839
411,1.30846E+12,2011-06-19 00:00:00-04:00,21.19,21.74,21.06,21.2,309030757,21.37966
412,1.30906E+12,2011-06-26 00:00:00-04:00,21.17,22.58,21,22.53,203135931,21.71811
413,1.30967E+12,2011-07-03 00:00:00-04:00,22.69,23.39,22.36,23.09,165582486,22.86745
414,1.31027E+12,2011-07-10 00:00:00-04:00,22.84,22.98,22.2,22.37,226517888,22.51635
415,1.31088E+12,2011-07-17 00:00:00-04:00,22.29,23.25,22.08,23.13,283275660,22.77845
416,1.31148E+12,2011-07-24 00:00:00-04:00,22.94,23.28,22.22,22.33,234136796,22.69098
417,1.31208E+12,2011-07-31 00:00:00-04:00,22.57,22.69,20.21,20.79,362679436,21.4256
418,1.31269E+12,2011-08-07 00:00:00-04:00,20.24,21,19.52,20.65,478920165,20.362
419,1.31329E+12,2011-08-14 00:00:00-04:00,20.75,21.07,19.16,19.19,313728830,20.1561
420,1.3139E+12,2011-08-21 00:00:00-04:00,19.55,19.97,19.26,19.77,262060246,19.59315
421,1.3145E+12,2011-08-28 00:00:00-04:00,19.94,20.41,19.57,19.64,218626952,20.08383
422,1.31511E+12,2011-09-04 00:00:00-04:00,19.25,20.295,19.16,19.7,194751878,19.82478
423,1.31571E+12,2011-09-11 00:00:00-04:00,19.53,22.09,19.52,21.97,315897497,21.10984
424,1.31632E+12,2011-09-18 00:00:00-04:00,21.77,22.5,21.22,22.16,364418076,21.961
425,1.31692E+12,2011-09-25 00:00:00-04:00,22.16,22.98,21.33,21.335,377764620,22.27398
426,1.31753E+12,2011-10-02 00:00:00-04:00,21.18,22.5,20.4,22.29,361530527,21.41838
427,1.31813E+12,2011-10-09 00:00:00-04:00,22.484,23.5,22.47,23.5,246882252,23.11554
428,1.31874E+12,2011-10-16 00:00:00-04:00,23.32,24.5,23.065,24.03,485110271,23.8597
429,1.31934E+12,2011-10-23 00:00:00-04:00,24.05,25.2,24.02,24.98,386924693,24.74088
430,1.31995E+12,2011-10-30 00:00:00-04:00,24.57,24.92,23.28,23.74,272474457,24.01076
431,1.32055E+12,2011-11-06 00:00:00-04:00,23.7,24.9,23.63,24.85,253211610,24.25551
432,1.32116E+12,2011-11-13 00:00:00-05:00,24.7801,25.495,24.02,24.29,308862705,24.82899
433,1.32177E+12,2011-11-20 00:00:00-05:00,24.03,24.15,22.51,22.73,188108379,23.21017
434,1.32237E+12,2011-11-27 00:00:00-05:00,23.28,25.135,23.25,24.64,250556011,24.3746
435,1.32297E+12,2011-12-04 00:00:00-05:00,25.03,25.78,24.38,25.01,248913764,25.1801
436,1.32297E+12,2011-12-04 00:00:00-05:00,25.03,25.78,24.38,25.01,248913764,25.1801
437,1.32358E+12,2011-12-11 00:00:00-05:00,24.18,24.291,23.14,23.23,363016242,23.58819
438,1.32418E+12,2011-12-18 00:00:00-05:00,23.3899,24.4,23.05,24.4,190622945,23.73225
439,1.32479E+12,2011-12-25 00:00:00-05:00,24.4501,24.7,24.18,24.25,91872309,24.44299
440,1.32539E+12,2012-01-01 00:00:00-05:00,24.6201,25.45,24.39,25.25,178196566,25.00245
441,1.326E+12,2012-01-08 00:00:00-05:00,25.4,25.92,25.1,25.14,253451027,25.55088
442,1.3266E+12,2012-01-15 00:00:00-05:00,25.18,26.47,24.97,26.38,289297620,25.60475
443,1.32721E+12,2012-01-22 00:00:00-05:00,26.35,27,26.34,26.73,292914542,26.77666
444,1.32781E+12,2012-01-29 00:00:00-05:00,26.5099,26.947,26.27,26.74,229333849,26.62941
445,1.32842E+12,2012-02-05 00:00:00-05:00,26.55,27,26.36,26.695,176333261,26.704
446,1.32902E+12,2012-02-12 00:00:00-05:00,26.83,27.5,26.35,27.37,202669154,26.88139
447,1.32963E+12,2012-02-19 00:00:00-05:00,27.34,27.37,26.35,26.7,160005301,26.81729
448,1.33023E+12,2012-02-26 00:00:00-05:00,26.52,27.3,26.45,26.915,189761294,26.96831
449,1.33084E+12,2012-03-04 00:00:00-05:00,26.91,27.165,26.2,27.07,168901302,26.73663
450,1.33144E+12,2012-03-11 00:00:00-05:00,27,27.96,26.91,27.73,193514701,27.55735
451,1.33204E+12,2012-03-18 00:00:00-04:00,27.66,27.99,27.54,27.875,120137610,27.7884
452,1.33265E+12,2012-03-25 00:00:00-04:00,28.01,28.45,27.67,28.115,174981709,28.06791
453,1.33325E+12,2012-04-01 00:00:00-04:00,28.04,28.45,27.6,28.07,115869266,28.06596
454,1.33386E+12,2012-04-08 00:00:00-04:00,27.73,28.52,27.41,28.09,157455865,27.9919
455,1.33446E+12,2012-04-15 00:00:00-04:00,28.26,28.78,27.44,27.6,252089783,28.05956
456,1.33507E+12,2012-04-22 00:00:00-04:00,27.33,28.53,27.24,28.38,193628753,27.8088
457,1.33567E+12,2012-04-29 00:00:00-04:00,28.42,29.27,27.84,27.9,188366826,28.66714
458,1.33628E+12,2012-05-06 00:00:00-04:00,27.83,27.98,26.75,27.63,202255991,27.40372
459,1.33688E+12,2012-05-13 00:00:00-04:00,27.35,27.4,26.05,26.07,194728752,26.68693
460,1.33749E+12,2012-05-20 00:00:00-04:00,26.06,26.28,24.92,25.74,205668236,25.67305
461,1.33809E+12,2012-05-27 00:00:00-04:00,26.04,26.32,25.12,25.14,150641740,25.80545
462,1.3387E+12,2012-06-03 00:00:00-04:00,25.28,26.48,24.84,26.41,159243125,25.68923
463,1.3393E+12,2012-06-10 00:00:00-04:00,26.55,27.44,25.96,27.34,177843282,26.75327
464,1.33991E+12,2012-06-17 00:00:00-04:00,27.29,27.75,26.61,26.935,236609861,27.14685
465,1.34051E+12,2012-06-24 00:00:00-04:00,26.6,26.65,25.45,26.65,175648309,26.10169
466,1.34112E+12,2012-07-01 00:00:00-04:00,26.51,26.86,25.93,26.155,87111319,26.40808
467,1.34172E+12,2012-07-08 00:00:00-04:00,26.05,26.42,24.68,25.25,199082535,25.36195
468,1.34232E+12,2012-07-15 00:00:00-04:00,25.2259,26.42,24.85,25.52,253503469,25.66237
469,1.34293E+12,2012-07-22 00:00:00-04:00,25.05,26.07,24.79,26.02,175589916,25.34377
470,1.34353E+12,2012-07-29 00:00:00-04:00,25.98,26.35,25.67,26.23,146730784,25.94008
471,1.34414E+12,2012-08-05 00:00:00-04:00,26.22,26.9,26.2,26.88,130132843,26.60338
472,1.34474E+12,2012-08-12 00:00:00-04:00,26.76,26.83,26.19,26.33,133265353,26.47273
473,1.34535E+12,2012-08-19 00:00:00-04:00,26.22,26.34,24.7,24.91,187487148,25.51163
474,1.34595E+12,2012-08-26 00:00:00-04:00,24.86,25.01,24.15,24.83,208653896,24.711
475,1.34656E+12,2012-09-02 00:00:00-04:00,25.03,25.1,24.01,24.19,205778725,24.46989
476,1.34716E+12,2012-09-09 00:00:00-04:00,23.95,24.6,22.83,23.37,280682188,23.35907
477,1.34777E+12,2012-09-16 00:00:00-04:00,23.29,23.52,22.99,23.125,206914923,23.21422
478,1.34837E+12,2012-09-23 00:00:00-04:00,22.93,23.14,22.48,22.655,239922397,22.74481
479,1.34898E+12,2012-09-30 00:00:00-04:00,22.75,23.17,22.27,22.68,232680553,22.70758
480,1.34958E+12,2012-10-07 00:00:00-04:00,22.62,22.62,21.4,21.4803,226282031,21.87877
481,1.35019E+12,2012-10-14 00:00:00-04:00,21.53,22.47,21.22,21.265,327831870,21.78895
482,1.35079E+12,2012-10-21 00:00:00-04:00,21.4,22.02,21.3,21.95,288591393,21.67986
483,1.3514E+12,2012-10-28 00:00:00-04:00,22.01,22.54,21.59,22.06,142719773,22.09699
484,1.352E+12,2012-11-04 00:00:00-04:00,22.02,22.11,20.8,20.8,242731803,21.35288
485,1.35261E+12,2012-11-11 00:00:00-05:00,20.88,20.91,19.77,20.19,239206805,20.27221
486,1.35321E+12,2012-11-18 00:00:00-05:00,19.99,20.45,19.23,19.72,302524463,19.64735
487,1.35382E+12,2012-11-25 00:00:00-05:00,19.69,20.19,19.42,19.565,271538438,19.80824
488,1.35442E+12,2012-12-02 00:00:00-05:00,19.88,20.36,19.5,20.155,242433940,19.92735
489,1.35442E+12,2012-12-02 00:00:00-05:00,19.88,20.36,19.5,20.155,242433940,19.92735
490,1.35503E+12,2012-12-09 00:00:00-05:00,20.15,20.99,19.98,20.5267,202367157,20.54833
491,1.35563E+12,2012-12-16 00:00:00-05:00,20.55,21.31,20.36,20.765,225396892,20.8519
492,1.35624E+12,2012-12-23 00:00:00-05:00,20.65,20.93,20.21,20.23,94313912,20.52618
493,1.35684E+12,2012-12-30 00:00:00-05:00,20.245,21.48,20.16,21.16,159988116,21.01347
494,1.35745E+12,2013-01-06 00:00:00-05:00,21.28,22.07,21.02,22,208902806,21.51794
495,1.35805E+12,2013-01-13 00:00:00-05:00,21.98,23.06,21.03,21.25,351270795,21.81333
496,1.35866E+12,2013-01-20 00:00:00-05:00,21.28,21.29,20.88,20.96,259598133,21.03483
497,1.35926E+12,2013-01-27 00:00:00-05:00,21.01,21.46,20.99,21.355,313669507,21.1306
498,1.35987E+12,2013-02-03 00:00:00-05:00,21.3,21.38,20.7,21,169966032,21.05241
499,1.36047E+12,2013-02-10 00:00:00-05:00,21,21.3,20.92,21.115,137640637,21.16501
500,1.36108E+12,2013-02-17 00:00:00-05:00,21.18,21.21,20.1,20.42,172485657,20.60565
501,1.36168E+12,2013-02-24 00:00:00-05:00,20.57,21.19,20.23,21.03,236254696,20.77559
502,1.36229E+12,2013-03-03 00:00:00-05:00,21.16,22.04,20.96,21.58,210923576,21.55976
503,1.36289E+12,2013-03-10 00:00:00-05:00,21.53,21.85,21.27,21.375,177181330,21.53932
504,1.36349E+12,2013-03-17 00:00:00-04:00,21.24,21.49,20.9,21.33,171066600,21.18979
505,1.3641E+12,2013-03-24 00:00:00-04:00,21.39,21.975,21.08,21.835,151010549,21.62554
506,1.3647E+12,2013-03-31 00:00:00-04:00,21.67,21.7,20.75,20.94,163939086,21.18918
507,1.36531E+12,2013-04-07 00:00:00-04:00,20.89,22.42,20.8,21.675,256174710,21.71757
508,1.36591E+12,2013-04-14 00:00:00-04:00,21.5,22.45,21.36,22.44,307943741,21.94897
509,1.36652E+12,2013-04-21 00:00:00-04:00,22.48,23.87,22.35,23.4,380120170,23.29901
510,1.36712E+12,2013-04-28 00:00:00-04:00,23.44,24.22,23.4,23.96,245570307,23.87089
511,1.36773E+12,2013-05-05 00:00:00-04:00,24.17,24.57,23.85,24.5,148413654,24.19413
512,1.36833E+12,2013-05-12 00:00:00-04:00,24.41,24.49,23.78,24.04,164842156,24.07089
513,1.36894E+12,2013-05-19 00:00:00-04:00,24.08,24.53,23.58,23.923,187934867,24.07162
514,1.36954E+12,2013-05-26 00:00:00-04:00,24.16,24.71,23.89,24.28,136916178,24.31013
515,1.37015E+12,2013-06-02 00:00:00-04:00,24.88,25.98,24.215,24.59,273931299,25.07394
516,1.37075E+12,2013-06-09 00:00:00-04:00,24.71,25.14,24.4,24.92,133874384,24.85471
517,1.37136E+12,2013-06-16 00:00:00-04:00,25.11,25.68,24.09,24.195,239503570,24.7505
518,1.37196E+12,2013-06-23 00:00:00-04:00,24.08,24.41,23.41,24.23,223348952,23.97851
519,1.37256E+12,2013-06-30 00:00:00-04:00,24.35,24.42,23.45,24.06,94000058,23.87891
520,1.37317E+12,2013-07-07 00:00:00-04:00,23.86,24,22.64,23.9,229496850,23.3648
521,1.37377E+12,2013-07-14 00:00:00-04:00,23.84,24.43,22.81,23.04,227969333,23.59304
522,1.37438E+12,2013-07-21 00:00:00-04:00,23.07,23.26,22.63,23.26,322893648,23.04539
523,1.37498E+12,2013-07-28 00:00:00-04:00,23.17,23.5,23,23.22,215971069,23.2365
524,1.37559E+12,2013-08-04 00:00:00-04:00,23,23.02,22.31,22.51,133016886,22.64976
525,1.37619E+12,2013-08-11 00:00:00-04:00,22.48,22.74,21.89,21.915,143363420,22.32388
526,1.3768E+12,2013-08-18 00:00:00-04:00,22.08,22.7,22.05,22.44,148375833,22.40757
527,1.3774E+12,2013-08-25 00:00:00-04:00,22.4,22.52,21.9,21.98,150202446,22.18507
528,1.37801E+12,2013-09-01 00:00:00-04:00,22.21,22.82,21.97,22.67,114297611,22.48553
529,1.37861E+12,2013-09-08 00:00:00-04:00,22.72,23.46,22.6,23.44,195950359,22.99724
530,1.37922E+12,2013-09-15 00:00:00-04:00,23.6301,24.085,23.35,23.769,175112094,23.75339
531,1.37982E+12,2013-09-22 00:00:00-04:00,23.7,23.85,22.88,22.98,127662024,23.46916
532,1.38043E+12,2013-09-29 00:00:00-04:00,22.72,23.17,22.5,22.81,139030464,22.79661
533,1.38103E+12,2013-10-06 00:00:00-04:00,22.71,23.26,22.48,23.255,161616553,22.847
534,1.38164E+12,2013-10-13 00:00:00-04:00,23.085,23.98,23.03,23.875,176131798,23.59376
535,1.38224E+12,2013-10-20 00:00:00-04:00,23.94,24.24,23.56,24.235,203184263,23.99129
536,1.38285E+12,2013-10-27 00:00:00-04:00,24.18,24.73,24.17,24.325,178847503,24.4455
